sentence_id	main_code	definition_id	sentence_order	nan_sentence	nan_tailo	zh_xc	english_via_gpt4_zh_translation
15806	7319	21861	2	規間店的泡麵掃了了。	Kui king tiàm ê phàu-mī sàu-liáu-liáu. 	整家店的泡麵買光光。	All the instant noodles in the store are sold out.
15807	7314	21862	1	一捻芳瓜	tsi̍t liām phang-kue	一片香瓜	A slice of cantaloupe
15808	7314	21862	2	這粒楊桃有六捻。	Tsit lia̍p iûnn-tô ū la̍k liām. 	這顆楊桃有六片。	This starfruit has six slices.
15809	7288	21863	1	伊已經拜託董的共代誌挲圓矣。	I í-king pài-thok táng--ê kā tāi-tsì so-înn--ah. 	他已經拜託董事長把事情處理掉了。	He has already asked the chairman to handle the matter.
15810	7258	9885	1	魚仔先挲鹽才落去煎。	Hî-á sing so iâm tsiah lo̍h khì tsian. 	魚要先抹鹽再放下去煎。	First, rub the fish with salt before frying it.
15811	7255	21864	1	大牛惜力	tuā gû sioh la̍t	大牛身體壯碩卻不肯犁田，形容人有能力卻不肯做事	The big bull is strong but unwilling to plow the field, describing a person who has the ability but is unwilling to work.
15812	7255	21864	2	無惜成本	bô sioh sîng-pún	不惜成本	Spare no expense
15813	7254	21865	1	情形	tsîng-hîng		
15814	7254	21865	2	情勢	tsîng-sè		
15815	7254	21865	3	病情	pēnn-tsîng		
15816	7254	21865	4	實情	si̍t-tsîng		
15817	7254	21866	1	情理	tsîng-lí		
15818	7249	9863	1	這个花坩徙去彼爿。	Tsit ê hue-khann suá khì hit pîng. 	這個花盆移到那邊去。	Move this flower pot over there.
15819	7207	9818	2	罕得	hán-tit		
15820	7205	9813	2	伊數學真強。	I sòo-ha̍k tsin kiông. 	他的數學很厲害。	His math is very good.
15821	7165	21867	1	專心	tsuan-sim		
15822	7165	21867	2	專題	tsuan-tê		
15823	7165	21867	3	專業	tsuan-gia̍p		
15824	7165	21867	4	專科	tsuan-kho		
15825	7163	21868	1	將心比心	tsiong-sim-pí-sim		
15826	7141	9724	1	阿水嬸仔明仔載欲娶新婦。	A-tsuí-tsím--á bîn-á-tsài beh tshuā-sin-pū. 	阿水嬸明天要娶媳婦。	Auntie Shui is going to marry a daughter-in-law tomorrow.
15827	7137	9720	2	你買彼是啥貨？	Lí bé he sī siánn-huè? 	你買那個是什麼東西？	What is the thing that you bought?
15828	7114	9696	2	開五百箍，愛食予夠本。	Khai gōo-pah khoo, ài tsia̍h hōo kàu-pún. 	花五百元，要吃夠本。	Spend 500 yuan, want to eat enough to get your money's worth.
15829	7093	21869	1	我無欲去啦！	Guá bô beh khì--lah! 	我不去啦！	I'm not going!
15830	7093	21869	2	毋著啦！	M̄-tio̍h--lah! 	不對啦！	No, that's not right!
15831	7093	21870	1	莫閣啉矣啦！	Mài koh lim--ah--lah! 	別再喝了啦！	Stop drinking already!
15832	7093	21870	2	莫走來走去啦！	Mài tsáu lâi tsáu khì--lah! 	別跑來跑去！	Stop running around!
15833	7044	21871	1	審問	sím-mn̄g		
15834	7044	21871	2	問案	mn̄g-àn		
15835	7040	9595	1	小可仔代誌唸一早起。	Sió-khuá-á tāi-tsì liām tsi̍t tsá-khí. 	小事一樁還唸一個早上。	Making a fuss about a small thing all morning.
15836	7033	9583	1	牌匾	pâi-pián	匾額	Plaque
15837	7028	21872	1	動腦筋	tāng-náu-kin		
15838	7028	21872	2	動拳頭拇	tāng kûn-thâu-bú	動手打人	Start hitting people
15839	6986	9526	1	𪜶某偷咬雞仔伊敢毋知？	In bóo thau-kā-ke-á i kám m̄-tsai? 	他老婆紅杏出牆難道他不知道嗎？	Doesn't he know his wife is having an affair?
15840	6965	9502	1	巷仔口有人咧做功德。	Hāng-á-kháu ū lâng teh tsò kong-tik. 	巷口有人在辦喪事。	Someone is holding a funeral at the alley entrance.
15841	6942	21873	1	鉸剪	ka-tsián	剪刀	Scissors
15842	6942	21874	1	錢佇菜市仔予人剪去。	Tsînn tī tshài-tshī-á hōo lâng tsián--khì. 	錢在菜市場被扒走了。	The money was pickpocketed at the market.
15843	6940	9469	3	我共你偷講，你毋通共別人講。	Guá kā lí thau kóng, lí m̄-thang kā pa̍t-lâng kóng. 	我偷偷跟你說，你不要跟別人說。	Let me tell you a secret, don't tell anyone else.
15844	6937	21875	1	做詩	tsò-si		
15845	6937	21875	2	做文章	tsò bûn-tsiunn		
15846	6937	21876	1	做班長	tsò pan-tiúnn		
15847	6937	21876	2	做經理	tsò king-lí		
15848	6937	21877	1	做親情	tsò tshin-tsiânn		
15849	6937	21877	2	做對頭	tsò tuì-thâu	變成敵人	Become enemies
15850	6937	21878	1	伊做伊行，我做我行。	I tsò i kiânn, guá tsò guá kiânn. 	他走他的，我走我的。	He goes his way, I go mine.
15851	6937	21878	2	紅豆做紅豆囥，綠豆做綠豆囥。	Âng-tāu tsò âng-tāu khǹg, li̍k-tāu tsò li̍k-tāu khǹg. 	紅豆放紅豆那裏，綠豆放綠豆那裏。	Put the red beans where the red beans are, put the green beans where the green beans are.
15852	6937	21879	1	阿玉已經做人矣。	A-gio̍k í-king tsò--lâng-ah. 	阿玉已經許配給別人了。	Ah Yu is already engaged to someone else.
15853	6937	21879	2	伊想欲共𪜶查某囝做予阿勇伯仔𪜶後生。	I siūnn beh kā in tsa-bóo-kiánn tsò hōo A-ióng-peh--á in hāu-senn. 	他想要將女兒嫁給阿勇伯他兒子。	He wants to marry his daughter off to Uncle A Yong's son.
15854	6850	9360	1	這領衫真高尚。	Tsit niá sann tsin ko-sióng. 	這件衣服很高尚。	This piece of clothing is very noble.
15855	6826	9330	3	我共你鬥洗碗。	Guá kā lí tàu sé-uánn. 	我幫忙你洗碗。	I help you wash dishes.
15856	6826	21880	1	欠一跤，叫阿彬來鬥。	Khiàm tsi̍t kha, kiò A-pin lâi tàu. 	少一個人，叫阿彬來湊一腳。	One person short, call Abin to make up the number.
15857	6826	21881	1	伊佮一个賣厝的咧鬥。	I kah tsi̍t ê bē-tshù--ê teh tàu. 	他與一個房仲人員同居。	He lives with a real estate agent.
15858	6816	21882	1	陣風	tsūn-hong		
15859	6816	21882	2	陣雨	tsūn-hōo		
15860	6813	21883	1	注射針	tsù-siā tsiam		
15861	6813	21884	1	磅針	pōng-tsiam	溫度計	Thermometer
15862	6813	21884	2	度針	tōo-tsiam	溫度計	Thermometer
15863	6813	21885	1	鉼針	pín-tsiam	別針	brooch
15864	6813	9302	2	布袋針	pòo-tē-tsiam	縫東西的大針	The big needle for sewing things
15865	6810	21886	1	物配	mi̍h-phuè	配菜	Side dish
15866	6810	21887	1	配色	phuè-sik		
15867	6810	21887	2	配藥仔	phuè io̍h-á	合藥	Compound medicine
15868	6810	21888	1	四配	sù-phuè	相稱	Mutual Title
15869	6810	21889	1	配種	phuè-tsíng		
15870	6810	21889	2	交配	kau-phuè		
15871	6810	21890	1	配電線	phuè tiān-suànn	安裝電線	Install electrical wires
15872	6810	21891	1	分配	hun-phuè		
15873	6810	21891	2	配給	phuè-kip		
15874	6783	21892	1	股票的價錢逐工都咧起落。	Kóo-phiò ê kè-tsînn ta̍k-kang to teh khí-lo̍h. 	股票的價格每天都起起落落。	The price of stocks fluctuates every day.
15875	6770	9252	1	伊因為起痟，攏無咧上班。	I in-uī khí-siáu, lóng bô teh siōng-pan. 	因為他發瘋，所以都沒去上班。	Because he went crazy, he didn't go to work.
15876	6756	9236	2	粟鳥仔佇門口埕討食。	Tshik-tsiáu-á tī mn̂g-kháu-tiânn thó-tsia̍h. 	麻雀在門口庭院覓食。	The sparrow is looking for food at the entrance of the courtyard.
15877	6740	9219	2	衫澹去矣，緊褪起來。	Sann tâm--khì-ah, kín thǹg--khí-lâi.	衣服溼了，快脫起來。	The clothes are wet, take them off quickly.
15878	6740	9219	3	開會的日期愛寫起來。	Khui-huē ê ji̍t-kî ài siá--khí-lâi. 	開會的日期要寫下來。	The date of the meeting needs to be written down.
15879	6734	9210	1	有真濟人咧追求伊。	Ū tsin tsē lâng teh tui-kiû--i. 	有很多人在追求他。	There are many people pursuing him.
15880	6696	9157	2	伊的人就是一條腸仔迵尻川，無啥物心機。	I ê lâng tō sī tsi̍t tiâu tn̂g-á thàng kha-tshng, bô siánn-mih sim-ki. 	他為人就是一條腸子通到底，沒什麼心機。	He is straightforward, without any scheming.
15881	6694	9147	2	財子壽，難得求。	Tsâi tsú siū, lân-tit kiû. 	人生最難得的是錢財、子女、長壽。	The most precious things in life are wealth, children, and longevity.
15882	6694	21893	1	財務	tsâi-bū		
15883	6694	21893	2	財政	tsâi-tsìng		
15884	6694	21893	3	財團	tsâi-thuân		
15885	6691	9141	2	討伊共我借的冊。	Thó i kā guá tsioh ê tsheh.	跟他索取我借他的書。	Ask him for the book I lent him.
15886	6691	9141	3	討數	thó-siàu	討債	Debt collection
15887	6684	9133	1	伊袂曉泅水。	I bē-hiáu siû-tsuí.	他不會游泳。	He can't swim.
15888	6679	9128	2	伊身體無好，袂堪得做工課做甲三更半暝。	I sin thé bô hó, bē-kham-tit tsò khang-khuè tsò kah sann-kenn-puànn-mê. 	他身體不好，禁不起工作到三更半夜。	His health is not good, he can't stand working until the middle of the night.
15889	6675	9123	2	我袂記得幾點欲開會。	Guá bē-kì-tit kuí-tiám beh khui-huē. 	我忘記幾點要開會。	I forgot what time the meeting is.
15890	6663	9109	1	你毋通佮彼个衰尾道人合股做生理。	Lí m̄-thang kah hit ê sue-bué-tō-jîn ha̍p-kóo tsò sing-lí. 	你不要和那個掃把星合夥做生意。	Don't do business with that broom star.
15891	6652	9097	2	田園拋荒，野草實捅捅。	Tshân-hn̂g pha-hng, iá-tsháu tsa̍t thóng-thóng. 	田園荒蕪，野草長得到處都是。	The countryside is desolate, wild grass growing everywhere.
15892	6645	9089	1	有人講羊仔肉真臭羶。	Ū lâng kóng iûnn-á-bah tsin tshàu-hiàn. 	有人說羊肉有腥味。	Some people say mutton has a gamey taste.
15893	6592	9031	1	你的枕頭囊臭油垢味誠重。	Lí ê tsím-thâu-lông tshàu-iû-káu bī tsiânn tāng. 	你的枕頭套油汙味很重。	The smell of oil stains on your pillowcase is very strong.
15894	6584	21894	1	是啥物人放臭屁？	Sī siánn-mi̍h-lâng pàng tshàu-phuì. 	是誰放臭屁？	Who farted?
15895	6580	9019	1	茶米茶	tê-bí-tê	茶葉泡的茶	Tea brewed with tea leaves
15896	6561	21895	1	伊用草做一隻狗。	I iōng tshó tsò tsi̍t tsiah káu. 	他用草做一隻狗。	He made a dog out of grass.
15897	6555	8987	2	彼塊餅予胡蠅舐過，毋通食矣！	Hit tè piánn hōo hôo-sîn tsīnn--kuè, m̄-thang tsia̍h--ah! 	那塊餅乾被蒼蠅沾過，不要吃了！	That cookie has been touched by a fly, don't eat it!
15898	6553	8985	2	伊的跤真臭。	I ê kha tsin tshàu. 	他的腳很臭。	His feet smell bad.
15899	6450	8852	1	笑無停	tshiò bô thîng		
15900	6450	21896	1	睏坦笑	khùn-thán-tshiò	仰面睡	Sleep on one's back
15901	6450	21896	2	笑桮	tshiò-pue	笑筊	Laughing Joke
15902	6444	21897	1	神祕	sîn-pì		
15903	6444	21897	2	神奇	sîn-kî。		
15904	6444	21898	1	費神	huì-sîn	耗費精力	Expend energy
15905	6444	21899	1	聽甲神去	thiann kah sîn--khì	聽到發呆	Hearing and daydreaming
15906	6444	21899	2	規日神神	kui-ji̍t sîn-sîn	整日發呆	Daydreaming all day
15907	6443	21900	1	祝英台	Tsiok Ing-tâi		
15908	6401	8785	2	破腹	phuà-pak	開腸剖肚	Disembowel
15909	6401	21901	1	講破	kóng-phuà	說明白	Explain clearly
15910	6401	21901	2	看破	khuànn-phuà	看穿	See through
15911	6401	21902	1	你的頭毛欲破佗一爿？	Lí ê thâu-moo beh phuà tó tsi̍t pîng? 	你頭髮要分到哪一邊？	Which side do you part your hair on?
15912	6397	21903	1	看電視看甲眠去。	Khuànn tiān-sī khuànn kah bîn--khì. 	看電視看到打盹。	Dozing off while watching TV.
15913	6369	8745	1	彼个畜生若予我拄著，我絕對無放伊煞。	Hit ê thik-senn nā hōo guá tú tio̍h, guá tsua̍t-tuì bô pàng i suah. 	那個畜生若讓我遇到，我絕對不與他善罷干休。	If I ever run into that beast, I will definitely not let him off easily.
15914	6246	8582	2	強烈	kiông-lia̍t		
15915	6246	8584	2	烈女	lia̍t-lú		
15916	2243	3062	1	向腰共落佇塗跤的物件抾起來。	Ànn-io kā lak tī thôo-kha ê mi̍h-kiānn khioh--khí-lâi. 	彎腰把掉在地上的東西撿起來。	Bend down and pick up the things that fell on the ground.
15917	6113	8406	2	辦桌	pān-toh		
15918	6113	8406	3	食桌	tsia̍h-toh		
15919	6113	8407	2	阿美結婚辦百外桌。	A-bí kiat-hun pān pah guā toh. 	阿美結婚辦一百多桌。	Ah Mei hosted more than a hundred tables for her wedding.
15920	6111	21905	1	框邊	khong-pinn		
15921	6111	21906	1	果子靠傷的所在用刀尾框掉。	Kué-tsí khò-siong ê sóo-tsāi iōng to-bué khong-tiāu. 	水果碰傷到的地方用刀尖挖除。	Remove the bruised parts of the fruit with the tip of a knife.
15922	6109	21907	1	水蜜桃	tsuí-bi̍t-thô		
15923	2282	21908	1	好朋友	hó-pîng-iú		
15924	2282	21908	2	感情真好	kám-tsîng tsin hó		
15925	6106	8390	1	樹仔的根爛去矣。	Tshiū-á ê kin nuā--khì-ah. 	樹木的根爛了。	The roots of the tree are rotten.
15926	6099	8379	1	圖書館	tôo-su-kuán.		
15927	6095	21909	1	廟口有人咧捏麵尪仔。	Biō-kháu ū lâng teh lia̍p mī-ang-á. 	廟口有人在捏麵人。	Someone is making noodle figures at the temple entrance.
15928	6025	8293	1	料想袂到	liāu-sióng bē kàu	料想不到	Unexpected
15929	6023	8287	2	敆作	kap-tsoh	手作木工家具	Handmade wooden furniture
15930	6022	8284	3	空喙揤牢咧，才袂閣流血。	Khang-tshuì tshi̍h tiâu--leh, tsiah bē koh lâu-hueh. 	傷口按住，才不會再流血。	Press the wound, so it won't bleed anymore.
15931	6021	21910	1	捙跋反	tshia-pua̍h-píng	忙碌奔波	Busy running around
15932	6016	21911	1	爸母辛辛苦苦共你捏大漢。	Pē-bú sin-sin-khóo-khóo kā lí lia̍p tuā-hàn. 	父母辛辛苦苦照顧你到大。	Your parents have worked hard to take care of you until you've grown up.
15933	6009	8258	2	捀一盤菜	phâng tsi̍t puânn tshài	端一盤菜	Serve a dish of food
15934	6006	8250	3	挽面	bán-bīn	修臉	Facial treatment
15935	5976	21912	1	門扇	mn̂g-sìnn		
15936	5967	8193	2	伊閣抱𪜶孫出來咧展寶矣。	I koh phō in sun tshut-lâi teh tián-pó--ah. 	他又抱他孫子出來炫耀了。	He showed off his grandson again.
15937	2389	21913	1	坐予好勢	tsē hōo hó-sè	坐好	Sit well
15938	2389	21913	2	做予好勢	tsò hōo hó-sè	做好	Do well
15939	2389	21914	1	刀對心臟揬落去，連鞭就好勢矣。	To tuì sim-tsōng tu̍h--lo̍h-khì, liâm-mi tō hó-sè--ah. 	刀從心臟插下去，馬上就完結了。	The knife plunged into the heart, and it was over immediately.
15940	2391	21915	1	我才搬來，猶未安搭好勢。	Guá tsiah puann--lâi, iáu bē an-tah hó-sè. 	我才剛搬來，還沒安頓好。	I just moved here and haven't settled in yet.
15941	2396	3270	1	老牌老字號。	Láu-pâi láu jī-hō. 		
15942	2445	21916	1	收厝稅	siu tshù-suè	收房租	Collect rent
15943	2445	21916	2	厝收轉來家己蹛。	Tshù siu tńg-lâi ka-kī tuà.	房子收回來自己住。	Take back the house and live in it myself.
15944	2445	21917	1	收批	siu-phe	收信	Receive mail
15945	2445	21917	2	收徒弟	siu tôo-tē		
15946	2445	21918	1	收押	siu-ah		
15947	2445	21918	2	收監	siu-kann		
15948	2445	21919	1	收酒矸	siu tsiú-kan	收酒瓶	Collecting wine bottles
15949	2445	21919	2	收歹銅舊錫	siu pháinn-tâng kū-siah	收破爛	Collecting junk
15950	2446	21920	1	雨早就停矣	hōo tsá tō thîng--ah	雨早就停了	The rain has already stopped.
15951	2446	21921	1	早產	tsá-sán		
15952	2446	21921	2	早睏	tsá-khùn	早睡	Go to bed early
15953	2450	21922	1	柳丁有甜	liú-ting ū tinn		
15954	2450	21922	2	這領衫有媠	tsit niá sann ū suí	這件衣服很漂亮	This piece of clothing is very beautiful.
15955	2450	21923	1	伊有食檳榔。	I ū tsia̍h  pin-nn̂g. 	他有吃檳榔。	He has eaten betel nut.
15956	2450	21924	1	這雙鞋真有穿	tsit siang ê tsin ū tshīng	這雙鞋很耐穿	These shoes are very durable.
15957	2450	21924	2	有重	ū tāng	很重	Very heavy
15958	2450	21925	1	那讀冊那看電視，欲哪讀有冊？	Ná tha̍k-tsheh ná khuànn tiān-sī, beh na tha̍k ū tsheh? 	邊讀書邊看電視，怎麼有辦法念書？	How can you study while watching TV at the same time?
15959	2450	21926	1	有就買，無就汰。	Ū tō bé, bô tō thài. 	有就買，沒有就算了。	Buy it if it's available, forget it if it's not.
15960	2450	21927	1	你有閒無？	Lí ū îng--bô? 	你有空嗎？	Do you have free time?
15961	2450	21927	2	伊有來無？	I ū lâi--bô? 	他有來嗎？	Did he come?
15962	2450	21927	3	菜有鹹無？	Tshài ū kiâm--bô? 	菜有鹹嗎？	Is the dish salty?
15963	2454	21928	1	死矣，錢無去矣。	Sí--ah, tsînn bô--khì--ah. 	完了，錢不見了。	Done, the money is gone.
15964	2454	21929	0	死囡仔	sí gín-á	死孩子	Dead child
15965	2454	21929	2	死賊仔脯	sí tsha̍t-á-póo	死賊子	Dead thief
15966	2458	21930	1	彼窟水成人深	Hit khut tsuí tsiânn-lâng tshim. 	那攤水有一個人這麼深。	That puddle is as deep as a person.
15967	2458	21930	2	一欉成人懸的樹仔。	Tsi̍t tsâng tsiânn-lâng kuân ê tshiū-á. 	一株像成人般高的樹。	A tree as tall as an adult.
15968	5914	8126	3	會計師	kuè-kè-su		
15969	5913	8125	2	木匠師	ba̍k-tshiūnn-sai	木工師傅	Carpenter Master
15970	5913	8125	3	拍石師	phah-tsio̍h-sai	鑿石師傅	Stone Carving Master
15971	2491	3411	1	囡仔人有耳無喙。	Gín-á lâng ū-hīnn-bô-tshuì. 	小孩子不要亂說話。	Children should not speak recklessly.
